Time,PacketID,NodeID,EventType,Size,PacketType,PacketState,Comment
116.155,95,0,1,72,NC,UPDATE,transmit
116.413,91,0,2,75,NC,UPDATE,receive
116.413,96,0,1,76,NC,UPDATE,transmit
117.247,92,1,2,76,NC,UPDATE,receive
117.247,97,1,1,81,NC,UPDATE,transmit
118.078,93,0,2,72,NC,UPDATE,receive
118.078,98,0,1,79,NC,UPDATE,transmit
118.339,94,0,2,79,NC,UPDATE,receive
118.339,99,0,1,72,NC,UPDATE,transmit
119.168,95,1,2,72,NC,UPDATE,receive
119.168,100,1,1,71,NC,UPDATE,transmit
119.427,96,1,2,76,NC,UPDATE,receive
119.427,101,1,1,76,NC,UPDATE,transmit
120,102,0,1,71,NC,BEGIN,transmit
120.261,97,0,2,81,NC,UPDATE,receive
120.261,103,0,1,71,NC,UPDATE,transmit
121.092,98,1,2,79,NC,UPDATE,receive
121.092,104,1,1,75,NC,UPDATE,transmit
121.352,99,1,2,72,NC,UPDATE,receive
121.352,105,1,1,74,NC,UPDATE,transmit
122.18,100,0,2,71,NC,UPDATE,receive
122.18,106,0,1,77,NC,UPDATE,transmit
122.44,101,0,2,76,NC,UPDATE,receive
122.44,107,0,1,72,NC,UPDATE,transmit
123.013,102,1,2,71,NC,BEGIN,receive
123.013,108,1,1,76,NC,UPDATE,transmit
123.274,103,1,2,71,NC,UPDATE,receive
123.274,109,1,1,69,NC,UPDATE,transmit
124.105,104,0,2,75,NC,UPDATE,receive
124.105,110,0,1,73,NC,UPDATE,transmit
124.365,105,0,2,74,NC,UPDATE,receive
124.365,111,0,1,72,NC,UPDATE,transmit
125.194,106,1,2,77,NC,UPDATE,receive
125.194,112,1,1,77,NC,UPDATE,transmit
125.453,107,1,2,72,NC,UPDATE,receive
125.453,113,1,1,78,NC,UPDATE,transmit
126.026,108,0,2,76,NC,UPDATE,receive
126.026,114,0,1,74,NC,UPDATE,transmit
126.286,109,0,2,69,NC,UPDATE,receive
126.286,115,0,1,73,NC,UPDATE,transmit
127.118,110,1,2,73,NC,UPDATE,receive
127.118,116,1,1,73,NC,UPDATE,transmit
127.378,111,1,2,72,NC,UPDATE,receive
127.378,117,1,1,71,NC,UPDATE,transmit
128.207,112,0,2,77,NC,UPDATE,receive
128.207,118,0,1,77,NC,UPDATE,transmit
128.466,113,0,2,78,NC,UPDATE,receive
128.466,119,0,1,76,NC,UPDATE,transmit
129.039,114,1,2,74,NC,UPDATE,receive
129.039,120,1,1,74,NC,UPDATE,transmit
129.299,115,1,2,73,NC,UPDATE,receive
129.299,121,1,1,75,NC,UPDATE,transmit
130.131,116,0,2,73,NC,UPDATE,receive
130.131,122,0,1,72,NC,UPDATE,transmit
130.39,117,0,2,71,NC,UPDATE,receive
130.39,123,0,1,77,NC,UPDATE,transmit
131.221,118,1,2,77,NC,UPDATE,receive
131.221,124,1,1,72,NC,UPDATE,transmit
131.479,119,1,2,76,NC,UPDATE,receive
131.479,125,1,1,74,NC,UPDATE,transmit
132.052,120,0,2,74,NC,UPDATE,receive
132.052,126,0,1,74,NC,UPDATE,transmit
132.312,121,0,2,75,NC,UPDATE,receive
132.312,127,0,1,76,NC,UPDATE,transmit
133.144,122,1,2,72,NC,UPDATE,receive
133.144,128,1,1,72,NC,UPDATE,transmit
133.404,123,1,2,77,NC,UPDATE,receive
133.404,129,1,1,76,NC,UPDATE,transmit
134.233,124,0,2,72,NC,UPDATE,receive
134.233,130,0,1,71,NC,UPDATE,transmit
134.492,125,0,2,74,NC,UPDATE,receive
134.492,131,0,1,74,NC,UPDATE,transmit
135.065,126,1,2,74,NC,UPDATE,receive
135.065,132,1,1,73,NC,UPDATE,transmit
135.325,127,1,2,76,NC,UPDATE,receive
135.325,133,1,1,75,NC,UPDATE,transmit
136.156,128,0,2,72,NC,UPDATE,receive
136.156,134,0,1,74,NC,UPDATE,transmit
136.417,129,0,2,76,NC,UPDATE,receive
136.417,135,0,1,74,NC,UPDATE,transmit
137.246,130,1,2,71,NC,UPDATE,receive
137.246,136,1,1,75,NC,UPDATE,transmit
137.505,131,1,2,74,NC,UPDATE,receive
137.505,137,1,1,73,NC,UPDATE,transmit
138.078,132,0,2,73,NC,UPDATE,receive
138.078,138,0,1,77,NC,UPDATE,transmit
138.339,133,0,2,75,NC,UPDATE,receive
138.339,139,0,1,70,NC,UPDATE,transmit
139.169,134,1,2,74,NC,UPDATE,receive
139.169,140,1,1,78,NC,UPDATE,transmit
139.43,135,1,2,74,NC,UPDATE,receive
139.43,141,1,1,76,NC,UPDATE,transmit
140,142,0,1,69,NC,BEGIN,transmit
140.259,136,0,2,75,NC,UPDATE,receive
140.259,143,0,1,67,NC,UPDATE,transmit
140.518,137,0,2,73,NC,UPDATE,receive
140.518,144,0,1,76,NC,UPDATE,transmit
141.091,138,1,2,77,NC,UPDATE,receive
141.091,145,1,1,75,NC,UPDATE,transmit
141.351,139,1,2,70,NC,UPDATE,receive
141.351,146,1,1,79,NC,UPDATE,transmit
142.183,140,0,2,78,NC,UPDATE,receive
142.183,147,0,1,76,NC,UPDATE,transmit
142.443,141,0,2,76,NC,UPDATE,receive
142.443,148,0,1,73,NC,UPDATE,transmit
143.012,142,1,2,69,NC,BEGIN,receive
143.012,149,1,1,74,NC,UPDATE,transmit
143.271,143,1,2,67,NC,UPDATE,receive
143.271,150,1,1,75,NC,UPDATE,transmit
143.531,144,1,2,76,NC,UPDATE,receive
143.531,151,1,1,75,NC,UPDATE,transmit
144.104,145,0,2,75,NC,UPDATE,receive
144.104,152,0,1,76,NC,UPDATE,transmit
144.365,146,0,2,79,NC,UPDATE,receive
144.365,153,0,1,75,NC,UPDATE,transmit
145.196,147,1,2,76,NC,UPDATE,receive
145.196,154,1,1,71,NC,UPDATE,transmit
145.456,148,1,2,73,NC,UPDATE,receive
145.456,155,1,1,73,NC,UPDATE,transmit
146.025,149,0,2,74,NC,UPDATE,receive
146.025,156,0,1,74,NC,UPDATE,transmit
146.284,150,0,2,75,NC,UPDATE,receive
146.284,157,0,1,74,NC,UPDATE,transmit
146.545,151,0,2,75,NC,UPDATE,receive
146.545,158,0,1,77,NC,UPDATE,transmit
147.117,152,1,2,76,NC,UPDATE,receive
147.117,159,1,1,73,NC,UPDATE,transmit
147.378,153,1,2,75,NC,UPDATE,receive
147.378,160,1,1,72,NC,UPDATE,transmit
148.209,154,0,2,71,NC,UPDATE,receive
148.209,161,0,1,74,NC,UPDATE,transmit
148.469,155,0,2,73,NC,UPDATE,receive
148.469,162,0,1,72,NC,UPDATE,transmit
149.038,156,1,2,74,NC,UPDATE,receive
149.038,163,1,1,76,NC,UPDATE,transmit
149.297,157,1,2,74,NC,UPDATE,receive
149.297,164,1,1,75,NC,UPDATE,transmit
149.558,158,1,2,77,NC,UPDATE,receive
149.558,165,1,1,77,NC,UPDATE,transmit
150.13,159,0,2,73,NC,UPDATE,receive
150.13,166,0,1,72,NC,UPDATE,transmit
150.391,160,0,2,72,NC,UPDATE,receive
150.391,167,0,1,74,NC,UPDATE,transmit
151.222,161,1,2,74,NC,UPDATE,receive
151.222,168,1,1,72,NC,UPDATE,transmit
151.482,162,1,2,72,NC,UPDATE,receive
151.482,169,1,1,77,NC,UPDATE,transmit
152.052,163,0,2,76,NC,UPDATE,receive
152.052,170,0,1,78,NC,UPDATE,transmit
152.31,164,0,2,75,NC,UPDATE,receive
152.31,171,0,1,74,NC,UPDATE,transmit
152.571,165,0,2,77,NC,UPDATE,receive
152.571,172,0,1,77,NC,UPDATE,transmit
153.143,166,1,2,72,NC,UPDATE,receive
153.143,173,1,1,77,NC,UPDATE,transmit
153.404,167,1,2,74,NC,UPDATE,receive
153.404,174,1,1,74,NC,UPDATE,transmit
154.234,168,0,2,72,NC,UPDATE,receive
154.234,175,0,1,73,NC,UPDATE,transmit
154.495,169,0,2,77,NC,UPDATE,receive
154.495,176,0,1,73,NC,UPDATE,transmit
155.065,170,1,2,78,NC,UPDATE,receive
155.065,177,1,1,76,NC,UPDATE,transmit
155.323,171,1,2,74,NC,UPDATE,receive
155.323,178,1,1,76,NC,UPDATE,transmit
155.585,172,1,2,77,NC,UPDATE,receive
155.585,179,1,1,69,NC,UPDATE,transmit
156.156,173,0,2,77,NC,UPDATE,receive
156.156,180,0,1,70,NC,UPDATE,transmit
156.417,174,0,2,74,NC,UPDATE,receive
156.417,181,0,1,71,NC,UPDATE,transmit
157.247,175,1,2,73,NC,UPDATE,receive
157.247,182,1,1,79,NC,UPDATE,transmit
157.508,176,1,2,73,NC,UPDATE,receive
157.508,183,1,1,72,NC,UPDATE,transmit
158.078,177,0,2,76,NC,UPDATE,receive
158.078,184,0,1,80,NC,UPDATE,transmit
158.337,178,0,2,76,NC,UPDATE,receive
158.337,185,0,1,78,NC,UPDATE,transmit
158.597,179,0,2,69,NC,UPDATE,receive
158.597,186,0,1,74,NC,UPDATE,transmit
159.169,180,1,2,70,NC,UPDATE,receive
159.169,187,1,1,73,NC,UPDATE,transmit
159.429,181,1,2,71,NC,UPDATE,receive
159.429,188,1,1,73,NC,UPDATE,transmit
160,189,0,1,74,NC,BEGIN,transmit
160.261,182,0,2,79,NC,UPDATE,receive
160.261,190,0,1,76,NC,UPDATE,transmit
160.521,183,0,2,72,NC,UPDATE,receive
160.521,191,0,1,77,NC,UPDATE,transmit
161.092,184,1,2,80,NC,UPDATE,receive
161.092,192,1,1,68,NC,UPDATE,transmit
161.35,185,1,2,78,NC,UPDATE,receive
161.35,193,1,1,81,NC,UPDATE,transmit
161.61,186,1,2,74,NC,UPDATE,receive
161.61,194,1,1,74,NC,UPDATE,transmit
162.182,187,0,2,73,NC,UPDATE,receive
162.182,195,0,1,75,NC,UPDATE,transmit
162.442,188,0,2,73,NC,UPDATE,receive
162.442,196,0,1,76,NC,UPDATE,transmit
163.013,189,1,2,74,NC,BEGIN,receive
163.013,197,1,1,74,NC,UPDATE,transmit
163.274,190,1,2,76,NC,UPDATE,receive
163.274,198,1,1,76,NC,UPDATE,transmit
163.534,191,1,2,77,NC,UPDATE,receive
163.534,199,1,1,72,NC,UPDATE,transmit
164.104,192,0,2,68,NC,UPDATE,receive
164.104,200,0,1,73,NC,UPDATE,transmit
164.364,193,0,2,81,NC,UPDATE,receive
164.364,201,0,1,72,NC,UPDATE,transmit
164.623,194,0,2,74,NC,UPDATE,receive
164.623,202,0,1,75,NC,UPDATE,transmit
165.195,195,1,2,75,NC,UPDATE,receive
165.195,203,1,1,74,NC,UPDATE,transmit
165.455,196,1,2,76,NC,UPDATE,receive
165.455,204,1,1,75,NC,UPDATE,transmit
166.026,197,0,2,74,NC,UPDATE,receive
166.026,205,0,1,71,NC,UPDATE,transmit
166.287,198,0,2,76,NC,UPDATE,receive
166.287,206,0,1,72,NC,UPDATE,transmit
166.547,199,0,2,72,NC,UPDATE,receive
166.547,207,0,1,73,NC,UPDATE,transmit
167.117,200,1,2,73,NC,UPDATE,receive
167.117,208,1,1,70,NC,UPDATE,transmit
167.377,201,1,2,72,NC,UPDATE,receive
167.377,209,1,1,76,NC,UPDATE,transmit
167.636,202,1,2,75,NC,UPDATE,receive
167.636,210,1,1,74,NC,UPDATE,transmit
168.208,203,0,2,74,NC,UPDATE,receive
168.208,211,0,1,72,NC,UPDATE,transmit
168.468,204,0,2,75,NC,UPDATE,receive
168.468,212,0,1,75,NC,UPDATE,transmit
169.039,205,1,2,71,NC,UPDATE,receive
169.039,213,1,1,68,NC,UPDATE,transmit
169.3,206,1,2,72,NC,UPDATE,receive
169.3,214,1,1,77,NC,UPDATE,transmit
169.56,207,1,2,73,NC,UPDATE,receive
169.56,215,1,1,75,NC,UPDATE,transmit
170.13,208,0,2,70,NC,UPDATE,receive
170.13,216,0,1,79,NC,UPDATE,transmit
170.39,209,0,2,76,NC,UPDATE,receive
170.39,217,0,1,74,NC,UPDATE,transmit
170.649,210,0,2,74,NC,UPDATE,receive
170.649,218,0,1,70,NC,UPDATE,transmit
171.221,211,1,2,72,NC,UPDATE,receive
171.221,219,1,1,75,NC,UPDATE,transmit
171.482,212,1,2,75,NC,UPDATE,receive
171.482,220,1,1,79,NC,UPDATE,transmit
172.051,213,0,2,68,NC,UPDATE,receive
172.051,221,0,1,82,NC,UPDATE,transmit
172.314,214,0,2,77,NC,UPDATE,receive
172.314,222,0,1,74,NC,UPDATE,transmit
172.573,215,0,2,75,NC,UPDATE,receive
172.573,223,0,1,76,NC,UPDATE,transmit
173.143,216,1,2,79,NC,UPDATE,receive
173.143,224,1,1,78,NC,UPDATE,transmit
173.403,217,1,2,74,NC,UPDATE,receive
173.403,225,1,1,75,NC,UPDATE,transmit
173.662,218,1,2,70,NC,UPDATE,receive
173.662,226,1,1,77,NC,UPDATE,transmit
174.234,219,0,2,75,NC,UPDATE,receive
174.234,227,0,1,73,NC,UPDATE,transmit
174.495,220,0,2,79,NC,UPDATE,receive
174.495,228,0,1,72,NC,UPDATE,transmit
175.065,221,1,2,82,NC,UPDATE,receive
175.065,229,1,1,77,NC,UPDATE,transmit
175.327,222,1,2,74,NC,UPDATE,receive
175.327,230,1,1,74,NC,UPDATE,transmit
175.586,223,1,2,76,NC,UPDATE,receive
175.586,231,1,1,75,NC,UPDATE,transmit
176.157,224,0,2,78,NC,UPDATE,receive
176.157,232,0,1,76,NC,UPDATE,transmit
176.416,225,0,2,75,NC,UPDATE,receive
176.416,233,0,1,73,NC,UPDATE,transmit
176.675,226,0,2,77,NC,UPDATE,receive
176.675,234,0,1,75,NC,UPDATE,transmit
177.247,227,1,2,73,NC,UPDATE,receive
177.247,235,1,1,73,NC,UPDATE,transmit
177.508,228,1,2,72,NC,UPDATE,receive
177.508,236,1,1,75,NC,UPDATE,transmit
178.078,229,0,2,77,NC,UPDATE,receive
178.078,237,0,1,73,NC,UPDATE,transmit
178.34,230,0,2,74,NC,UPDATE,receive
178.34,238,0,1,73,NC,UPDATE,transmit
178.599,231,0,2,75,NC,UPDATE,receive
178.599,239,0,1,74,NC,UPDATE,transmit
179.17,232,1,2,76,NC,UPDATE,receive
179.17,240,1,1,71,NC,UPDATE,transmit
179.429,233,1,2,73,NC,UPDATE,receive
179.429,241,1,1,73,NC,UPDATE,transmit
179.688,234,1,2,75,NC,UPDATE,receive
179.688,242,1,1,73,NC,UPDATE,transmit
180,243,0,1,72,NC,BEGIN,transmit
180.26,235,0,2,73,NC,UPDATE,receive
180.26,244,0,1,72,NC,UPDATE,transmit
180.521,236,0,2,75,NC,UPDATE,receive
180.521,245,0,1,75,NC,UPDATE,transmit
181.091,237,1,2,73,NC,UPDATE,receive
181.091,246,1,1,77,NC,UPDATE,transmit
181.352,238,1,2,73,NC,UPDATE,receive
181.352,247,1,1,73,NC,UPDATE,transmit
181.612,239,1,2,74,NC,UPDATE,receive
181.612,248,1,1,76,NC,UPDATE,transmit
182.183,240,0,2,71,NC,UPDATE,receive
182.183,249,0,1,71,NC,UPDATE,transmit
182.442,241,0,2,73,NC,UPDATE,receive
182.442,250,0,1,75,NC,UPDATE,transmit
182.701,242,0,2,73,NC,UPDATE,receive
182.701,251,0,1,74,NC,UPDATE,transmit
183.013,243,1,2,72,NC,BEGIN,receive
183.013,252,1,1,77,NC,UPDATE,transmit
183.272,244,1,2,72,NC,UPDATE,receive
183.272,253,1,1,76,NC,UPDATE,transmit
183.534,245,1,2,75,NC,UPDATE,receive
183.534,254,1,1,74,NC,UPDATE,transmit
184.104,246,0,2,77,NC,UPDATE,receive
184.104,255,0,1,75,NC,UPDATE,transmit
184.365,247,0,2,73,NC,UPDATE,receive
184.365,256,0,1,73,NC,UPDATE,transmit
184.626,248,0,2,76,NC,UPDATE,receive
184.626,257,0,1,72,NC,UPDATE,transmit
185.195,249,1,2,71,NC,UPDATE,receive
185.195,258,1,1,72,NC,UPDATE,transmit
185.455,250,1,2,75,NC,UPDATE,receive
185.455,259,1,1,72,NC,UPDATE,transmit
185.714,251,1,2,74,NC,UPDATE,receive
185.714,260,1,1,76,NC,UPDATE,transmit
186.026,252,0,2,77,NC,UPDATE,receive
186.026,261,0,1,72,NC,UPDATE,transmit
186.286,253,0,2,76,NC,UPDATE,receive
186.286,262,0,1,74,NC,UPDATE,transmit
186.547,254,0,2,74,NC,UPDATE,receive
186.547,263,0,1,76,NC,UPDATE,transmit
187.118,255,1,2,75,NC,UPDATE,receive
187.118,264,1,1,79,NC,UPDATE,transmit
187.378,256,1,2,73,NC,UPDATE,receive
187.378,265,1,1,74,NC,UPDATE,transmit
187.638,257,1,2,72,NC,UPDATE,receive
187.638,266,1,1,74,NC,UPDATE,transmit
188.208,258,0,2,72,NC,UPDATE,receive
188.208,267,0,1,77,NC,UPDATE,transmit
188.468,259,0,2,72,NC,UPDATE,receive
188.468,268,0,1,79,NC,UPDATE,transmit
188.727,260,0,2,76,NC,UPDATE,receive
188.727,269,0,1,74,NC,UPDATE,transmit
189.039,261,1,2,72,NC,UPDATE,receive
189.039,270,1,1,76,NC,UPDATE,transmit
189.299,262,1,2,74,NC,UPDATE,receive
189.299,271,1,1,72,NC,UPDATE,transmit
189.56,263,1,2,76,NC,UPDATE,receive
189.56,272,1,1,76,NC,UPDATE,transmit
190.131,264,0,2,79,NC,UPDATE,receive
190.131,273,0,1,74,NC,UPDATE,transmit
190.391,265,0,2,74,NC,UPDATE,receive
190.391,274,0,1,76,NC,UPDATE,transmit
190.651,266,0,2,74,NC,UPDATE,receive
190.651,275,0,1,68,NC,UPDATE,transmit
191.221,267,1,2,77,NC,UPDATE,receive
191.221,276,1,1,73,NC,UPDATE,transmit
191.481,268,1,2,79,NC,UPDATE,receive
191.481,277,1,1,77,NC,UPDATE,transmit
191.74,269,1,2,74,NC,UPDATE,receive
191.74,278,1,1,71,NC,UPDATE,transmit
192.052,270,0,2,76,NC,UPDATE,receive
192.052,279,0,1,70,NC,UPDATE,transmit
192.311,271,0,2,72,NC,UPDATE,receive
192.311,280,0,1,78,NC,UPDATE,transmit
192.574,272,0,2,76,NC,UPDATE,receive
192.574,281,0,1,72,NC,UPDATE,transmit
193.144,273,1,2,74,NC,UPDATE,receive
193.144,282,1,1,75,NC,UPDATE,transmit
193.404,274,1,2,76,NC,UPDATE,receive
193.404,283,1,1,75,NC,UPDATE,transmit
193.664,275,1,2,68,NC,UPDATE,receive
193.664,284,1,1,78,NC,UPDATE,transmit
194.234,276,0,2,73,NC,UPDATE,receive
194.234,285,0,1,77,NC,UPDATE,transmit
