Time,PacketID,NodeID,EventType,Size,PacketType,PacketState,Comment
21.2848,125,1,1,72,NC,UPDATE,transmit
21.295,125,0,2,72,NC,UPDATE,receive
21.295,126,0,1,69,NC,UPDATE,transmit
21.3053,126,1,2,69,NC,UPDATE,receive
21.3053,127,1,1,76,NC,UPDATE,transmit
21.3156,127,0,2,76,NC,UPDATE,receive
21.3156,128,0,1,72,NC,UPDATE,transmit
21.3258,128,1,2,72,NC,UPDATE,receive
21.3258,129,1,1,73,NC,UPDATE,transmit
21.3361,129,0,2,73,NC,UPDATE,receive
21.3361,130,0,1,72,NC,UPDATE,transmit
21.3464,130,1,2,72,NC,UPDATE,receive
21.3464,131,1,1,78,NC,UPDATE,transmit
21.3567,131,0,2,78,NC,UPDATE,receive
21.3567,132,0,1,74,NC,UPDATE,transmit
21.367,132,1,2,74,NC,UPDATE,receive
21.367,133,1,1,74,NC,UPDATE,transmit
21.3772,133,0,2,74,NC,UPDATE,receive
21.3772,134,0,1,79,NC,UPDATE,transmit
21.3875,134,1,2,79,NC,UPDATE,receive
21.3875,135,1,1,75,NC,UPDATE,transmit
21.3978,135,0,2,75,NC,UPDATE,receive
21.3978,136,0,1,68,NC,UPDATE,transmit
21.4081,136,1,2,68,NC,UPDATE,receive
21.4081,137,1,1,70,NC,UPDATE,transmit
21.4183,137,0,2,70,NC,UPDATE,receive
21.4183,138,0,1,76,NC,UPDATE,transmit
21.4286,138,1,2,76,NC,UPDATE,receive
21.4286,139,1,1,71,NC,UPDATE,transmit
21.4389,139,0,2,71,NC,UPDATE,receive
21.4389,140,0,1,77,NC,UPDATE,transmit
21.4492,140,1,2,77,NC,UPDATE,receive
21.4492,141,1,1,76,NC,UPDATE,transmit
21.4595,141,0,2,76,NC,UPDATE,receive
21.4595,142,0,1,74,NC,UPDATE,transmit
21.4697,142,1,2,74,NC,UPDATE,receive
21.4697,143,1,1,74,NC,UPDATE,transmit
21.48,143,0,2,74,NC,UPDATE,receive
21.48,144,0,1,75,NC,UPDATE,transmit
