Time,PacketID,NodeID,EventType,Size,PacketType,PacketState,Comment
22.1581,209,0,2,73,NC,UPDATE,receive
22.1581,210,0,1,72,NC,UPDATE,transmit
22.1684,210,1,2,72,NC,UPDATE,receive
22.1684,211,1,1,75,NC,UPDATE,transmit
22.1787,211,0,2,75,NC,UPDATE,receive
22.1787,212,0,1,75,NC,UPDATE,transmit
22.1889,212,1,2,75,NC,UPDATE,receive
22.1889,213,1,1,73,NC,UPDATE,transmit
22.1992,213,0,2,73,NC,UPDATE,receive
22.1992,214,0,1,71,NC,UPDATE,transmit
22.2095,214,1,2,71,NC,UPDATE,receive
22.2095,215,1,1,74,NC,UPDATE,transmit
22.2198,215,0,2,74,NC,UPDATE,receive
22.2198,216,0,1,74,NC,UPDATE,transmit
22.23,216,1,2,74,NC,UPDATE,receive
22.23,217,1,1,72,NC,UPDATE,transmit
22.2403,217,0,2,72,NC,UPDATE,receive
22.2403,218,0,1,75,NC,UPDATE,transmit
22.2506,218,1,2,75,NC,UPDATE,receive
22.2506,219,1,1,66,NC,UPDATE,transmit
22.2608,219,0,2,66,NC,UPDATE,receive
22.2608,220,0,1,72,NC,UPDATE,transmit
22.2711,220,1,2,72,NC,UPDATE,receive
22.2711,221,1,1,78,NC,UPDATE,transmit
22.2814,221,0,2,78,NC,UPDATE,receive
22.2814,222,0,1,75,NC,UPDATE,transmit
22.2917,222,1,2,75,NC,UPDATE,receive
22.2917,223,1,1,73,NC,UPDATE,transmit
22.302,223,0,2,73,NC,UPDATE,receive
22.302,224,0,1,79,NC,UPDATE,transmit
22.3122,224,1,2,79,NC,UPDATE,receive
22.3122,225,1,1,73,NC,UPDATE,transmit
22.3225,225,0,2,73,NC,UPDATE,receive
22.3225,226,0,1,73,NC,UPDATE,transmit
22.3328,226,1,2,73,NC,UPDATE,receive
22.3328,227,1,1,74,NC,UPDATE,transmit
22.3431,227,0,2,74,NC,UPDATE,receive
22.3431,228,0,1,72,NC,UPDATE,transmit
22.3533,228,1,2,72,NC,UPDATE,receive
22.3533,229,1,1,76,NC,UPDATE,transmit
22.3636,229,0,2,76,NC,UPDATE,receive
22.3636,230,0,1,76,NC,UPDATE,transmit
22.3739,230,1,2,76,NC,UPDATE,receive
22.3739,231,1,1,72,NC,UPDATE,transmit
22.3842,231,0,2,72,NC,UPDATE,receive
22.3842,232,0,1,74,NC,UPDATE,transmit
22.3945,232,1,2,74,NC,UPDATE,receive
22.3945,233,1,1,74,NC,UPDATE,transmit
22.4047,233,0,2,74,NC,UPDATE,receive
22.4047,234,0,1,75,NC,UPDATE,transmit
22.415,234,1,2,75,NC,UPDATE,receive
22.415,235,1,1,79,NC,UPDATE,transmit
22.4253,235,0,2,79,NC,UPDATE,receive
22.4253,236,0,1,73,NC,UPDATE,transmit
22.4356,236,1,2,73,NC,UPDATE,receive
22.4356,237,1,1,78,NC,UPDATE,transmit
22.4459,237,0,2,78,NC,UPDATE,receive
22.4459,238,0,1,80,NC,UPDATE,transmit
22.4562,238,1,2,80,NC,UPDATE,receive
22.4562,239,1,1,75,NC,UPDATE,transmit
22.4664,239,0,2,75,NC,UPDATE,receive
22.4664,240,0,1,77,NC,UPDATE,transmit
22.4767,240,1,2,77,NC,UPDATE,receive
22.4767,241,1,1,74,NC,UPDATE,transmit
22.487,241,0,2,74,NC,UPDATE,receive
22.487,242,0,1,75,NC,UPDATE,transmit
22.4973,242,1,2,75,NC,UPDATE,receive
22.4973,243,1,1,72,NC,UPDATE,transmit
22.5076,243,0,2,72,NC,UPDATE,receive
22.5076,244,0,1,78,NC,UPDATE,transmit
22.5178,244,1,2,78,NC,UPDATE,receive
22.5178,245,1,1,71,NC,UPDATE,transmit
22.5281,245,0,2,71,NC,UPDATE,receive
22.5281,246,0,1,75,NC,UPDATE,transmit
22.5384,246,1,2,75,NC,UPDATE,receive
22.5384,247,1,1,73,NC,UPDATE,transmit
22.5487,247,0,2,73,NC,UPDATE,receive
22.5487,248,0,1,73,NC,UPDATE,transmit
22.5589,248,1,2,73,NC,UPDATE,receive
22.5589,249,1,1,76,NC,UPDATE,transmit
22.5692,249,0,2,76,NC,UPDATE,receive
22.5692,250,0,1,72,NC,UPDATE,transmit
22.5795,250,1,2,72,NC,UPDATE,receive
22.5795,251,1,1,78,NC,UPDATE,transmit
22.5898,251,0,2,78,NC,UPDATE,receive
22.5898,252,0,1,75,NC,UPDATE,transmit
22.6001,252,1,2,75,NC,UPDATE,receive
22.6001,253,1,1,71,NC,UPDATE,transmit
22.6103,253,0,2,71,NC,UPDATE,receive
22.6103,254,0,1,74,NC,UPDATE,transmit
22.6206,254,1,2,74,NC,UPDATE,receive
22.6206,255,1,1,73,NC,UPDATE,transmit
22.6309,255,0,2,73,NC,UPDATE,receive
22.6309,256,0,1,73,NC,UPDATE,transmit
22.6412,256,1,2,73,NC,UPDATE,receive
22.6412,257,1,1,71,NC,UPDATE,transmit
22.6514,257,0,2,71,NC,UPDATE,receive
22.6514,258,0,1,70,NC,UPDATE,transmit
22.6617,258,1,2,70,NC,UPDATE,receive
22.6617,259,1,1,68,NC,UPDATE,transmit
22.672,259,0,2,68,NC,UPDATE,receive
22.672,260,0,1,75,NC,UPDATE,transmit
22.6822,260,1,2,75,NC,UPDATE,receive
22.6822,261,1,1,71,NC,UPDATE,transmit
22.6925,261,0,2,71,NC,UPDATE,receive
22.6925,262,0,1,76,NC,UPDATE,transmit
22.7028,262,1,2,76,NC,UPDATE,receive
22.7028,263,1,1,73,NC,UPDATE,transmit
22.7131,263,0,2,73,NC,UPDATE,receive
22.7131,264,0,1,76,NC,UPDATE,transmit
22.7233,264,1,2,76,NC,UPDATE,receive
22.7233,265,1,1,76,NC,UPDATE,transmit
22.7336,265,0,2,76,NC,UPDATE,receive
22.7336,266,0,1,73,NC,UPDATE,transmit
22.7439,266,1,2,73,NC,UPDATE,receive
22.7439,267,1,1,71,NC,UPDATE,transmit
22.7542,267,0,2,71,NC,UPDATE,receive
22.7542,268,0,1,75,NC,UPDATE,transmit
22.7645,268,1,2,75,NC,UPDATE,receive
22.7645,269,1,1,75,NC,UPDATE,transmit
22.7747,269,0,2,75,NC,UPDATE,receive
22.7747,270,0,1,71,NC,UPDATE,transmit
22.785,270,1,2,71,NC,UPDATE,receive
22.785,271,1,1,71,NC,UPDATE,transmit
22.7953,271,0,2,71,NC,UPDATE,receive
22.7953,272,0,1,71,NC,UPDATE,transmit
22.8055,272,1,2,71,NC,UPDATE,receive
22.8055,273,1,1,70,NC,UPDATE,transmit
22.8158,273,0,2,70,NC,UPDATE,receive
